date,data_type,interpolated,source,usd_ngn,usdt_ngn_estimate
2020-07-30,interpolated,True,interpolated,459.67,459.67
2020-07-31,interpolated,True,interpolated,459.84,459.84
2020-08-01,interpolated,True,interpolated,460.0,460.0
2020-08-02,interpolated,True,interpolated,460.16,460.16
2020-08-03,interpolated,True,interpolated,460.33,460.33
2020-08-04,interpolated,True,interpolated,460.49,460.49
2020-08-05,interpolated,True,interpolated,460.66,460.66
2020-08-06,interpolated,True,interpolated,460.82,460.82
2020-08-07,interpolated,True,interpolated,460.98,460.98
2020-08-08,interpolated,True,interpolated,461.15,461.15
2020-08-09,interpolated,True,interpolated,461.31,461.31
2020-08-10,interpolated,True,interpolated,461.48,461.48
2020-08-11,interpolated,True,interpolated,461.64,461.64
2020-08-12,interpolated,True,interpolated,461.8,461.8
2020-08-13,interpolated,True,interpolated,461.97,461.97
2020-08-14,interpolated,True,interpolated,462.13,462.13
2020-08-15,interpolated,True,interpolated,462.3,462.3
2020-08-16,interpolated,True,interpolated,462.46,462.46
2020-08-17,interpolated,True,interpolated,462.62,462.62
2020-08-18,interpolated,True,interpolated,462.79,462.79
2020-08-19,interpolated,True,interpolated,462.95,462.95
2020-08-20,interpolated,True,interpolated,463.11,463.11
2020-08-21,interpolated,True,interpolated,463.28,463.28
2020-08-22,interpolated,True,interpolated,463.44,463.44
2020-08-23,interpolated,True,interpolated,463.61,463.61
2020-08-24,interpolated,True,interpolated,463.77,463.77
2020-08-25,interpolated,True,interpolated,463.93,463.93
2020-08-26,interpolated,True,interpolated,464.1,464.1
2020-08-27,interpolated,True,interpolated,464.26,464.26
2020-08-28,interpolated,True,interpolated,464.43,464.43
2020-08-29,interpolated,True,interpolated,464.59,464.59
2020-08-30,interpolated,True,interpolated,464.75,464.75
2020-08-31,interpolated,True,interpolated,464.92,464.92
2020-09-01,interpolated,True,interpolated,465.08,465.08
2020-09-02,interpolated,True,interpolated,465.25,465.25
2020-09-03,interpolated,True,interpolated,465.41,465.41
2020-09-04,interpolated,True,interpolated,465.57,465.57
2020-09-05,interpolated,True,interpolated,465.74,465.74
2020-09-06,interpolated,True,interpolated,465.9,465.9
2020-09-07,interpolated,True,interpolated,466.07,466.07
2020-09-08,interpolated,True,interpolated,466.23,466.23
2020-09-09,interpolated,True,interpolated,466.39,466.39
2020-09-10,interpolated,True,interpolated,466.56,466.56
2020-09-11,interpolated,True,interpolated,466.72,466.72
2020-09-12,interpolated,True,interpolated,466.89,466.89
2020-09-13,interpolated,True,interpolated,467.05,467.05
2020-09-14,interpolated,True,interpolated,467.21,467.21
2020-09-15,interpolated,True,interpolated,467.38,467.38
2020-09-16,interpolated,True,interpolated,467.54,467.54
2020-09-17,interpolated,True,interpolated,467.7,467.7
2020-09-18,interpolated,True,interpolated,467.87,467.87
2020-09-19,interpolated,True,interpolated,468.03,468.03
2020-09-20,interpolated,True,interpolated,468.2,468.2
2020-09-21,interpolated,True,interpolated,468.36,468.36
2020-09-22,interpolated,True,interpolated,468.52,468.52
2020-09-23,interpolated,True,interpolated,468.69,468.69
2020-09-24,interpolated,True,interpolated,468.85,468.85
2020-09-25,interpolated,True,interpolated,469.02,469.02
2020-09-26,interpolated,True,interpolated,469.18,469.18
2020-09-27,interpolated,True,interpolated,469.34,469.34
2020-09-28,interpolated,True,interpolated,469.51,469.51
2020-09-29,interpolated,True,interpolated,469.67,469.67
2020-09-30,interpolated,True,interpolated,469.84,469.84
2020-10-01,interpolated,True,interpolated,470.0,470.0
2020-10-02,interpolated,True,interpolated,470.16,470.16
2020-10-03,interpolated,True,interpolated,470.33,470.33
2020-10-04,interpolated,True,interpolated,470.49,470.49
2020-10-05,interpolated,True,interpolated,470.66,470.66
2020-10-06,interpolated,True,interpolated,470.82,470.82
2020-10-07,interpolated,True,interpolated,470.98,470.98
2020-10-08,interpolated,True,interpolated,471.15,471.15
2020-10-09,interpolated,True,interpolated,471.31,471.31
2020-10-10,interpolated,True,interpolated,471.48,471.48
2020-10-11,interpolated,True,interpolated,471.64,471.64
2020-10-12,interpolated,True,interpolated,471.8,471.8
2020-10-13,interpolated,True,interpolated,471.97,471.97
2020-10-14,interpolated,True,interpolated,472.13,472.13
2020-10-15,interpolated,True,interpolated,472.3,472.3
2020-10-16,interpolated,True,interpolated,472.46,472.46
2020-10-17,interpolated,True,interpolated,472.62,472.62
2020-10-18,interpolated,True,interpolated,472.79,472.79
2020-10-19,interpolated,True,interpolated,472.95,472.95
2020-10-20,interpolated,True,interpolated,473.11,473.11
2020-10-21,interpolated,True,interpolated,473.28,473.28
2020-10-22,interpolated,True,interpolated,473.44,473.44
2020-10-23,interpolated,True,interpolated,473.61,473.61
2020-10-24,interpolated,True,interpolated,473.77,473.77
2020-10-25,interpolated,True,interpolated,473.93,473.93
2020-10-26,interpolated,True,interpolated,474.1,474.1
2020-10-27,interpolated,True,interpolated,474.26,474.26
2020-10-28,interpolated,True,interpolated,474.43,474.43
2020-10-29,interpolated,True,interpolated,474.59,474.59
2020-10-30,interpolated,True,interpolated,474.75,474.75
2020-10-31,interpolated,True,interpolated,474.92,474.92
2020-11-01,interpolated,True,interpolated,475.08,475.08
2020-11-02,interpolated,True,interpolated,475.25,475.25
2020-11-03,interpolated,True,interpolated,475.41,475.41
2020-11-04,interpolated,True,interpolated,475.57,475.57
2020-11-05,interpolated,True,interpolated,475.74,475.74
2020-11-06,interpolated,True,interpolated,475.9,475.9
2020-11-07,interpolated,True,interpolated,476.07,476.07
2020-11-08,interpolated,True,interpolated,476.23,476.23
2020-11-09,interpolated,True,interpolated,476.39,476.39
2020-11-10,interpolated,True,interpolated,476.56,476.56
2020-11-11,interpolated,True,interpolated,476.72,476.72
2020-11-12,interpolated,True,interpolated,476.89,476.89
2020-11-13,interpolated,True,interpolated,477.05,477.05
2020-11-14,interpolated,True,interpolated,477.21,477.21
2020-11-15,interpolated,True,interpolated,477.38,477.38
2020-11-16,interpolated,True,interpolated,477.54,477.54
2020-11-17,interpolated,True,interpolated,477.7,477.7
2020-11-18,interpolated,True,interpolated,477.87,477.87
2020-11-19,interpolated,True,interpolated,478.03,478.03
2020-11-20,interpolated,True,interpolated,478.2,478.2
2020-11-21,interpolated,True,interpolated,478.36,478.36
2020-11-22,interpolated,True,interpolated,478.52,478.52
2020-11-23,interpolated,True,interpolated,478.69,478.69
2020-11-24,interpolated,True,interpolated,478.85,478.85
2020-11-25,interpolated,True,interpolated,479.02,479.02
2020-11-26,interpolated,True,interpolated,479.18,479.18
2020-11-27,interpolated,True,interpolated,479.34,479.34
2020-11-28,interpolated,True,interpolated,479.51,479.51
2020-11-29,interpolated,True,interpolated,479.67,479.67
2020-11-30,interpolated,True,interpolated,479.84,479.84
2020-12-01,parallel_market,False,Historical parallel market (estimated),480.0,480.0
2020-12-02,interpolated,True,interpolated,477.46,477.46
2020-12-03,interpolated,True,interpolated,474.91,474.91
2020-12-04,interpolated,True,interpolated,472.37,472.37
2020-12-05,interpolated,True,interpolated,469.83,469.83
2020-12-06,interpolated,True,interpolated,467.28,467.28
2020-12-07,interpolated,True,interpolated,464.74,464.74
2020-12-08,interpolated,True,interpolated,462.2,462.2
2020-12-09,interpolated,True,interpolated,459.65,459.65
2020-12-10,interpolated,True,interpolated,457.11,457.11
2020-12-11,interpolated,True,interpolated,454.57,454.57
2020-12-12,interpolated,True,interpolated,452.02,452.02
2020-12-13,interpolated,True,interpolated,449.48,449.48
2020-12-14,interpolated,True,interpolated,446.93,446.93
2020-12-15,interpolated,True,interpolated,444.39,444.39
2020-12-16,interpolated,True,interpolated,441.85,441.85
2020-12-17,interpolated,True,interpolated,439.3,439.3
2020-12-18,interpolated,True,interpolated,436.76,436.76
2020-12-19,interpolated,True,interpolated,434.22,434.22
2020-12-20,interpolated,True,interpolated,431.67,431.67
2020-12-21,interpolated,True,interpolated,429.13,429.13
2020-12-22,interpolated,True,interpolated,426.59,426.59
2020-12-23,interpolated,True,interpolated,424.04,424.04
2020-12-24,interpolated,True,interpolated,421.5,421.5
2020-12-25,interpolated,True,interpolated,418.96,418.96
2020-12-26,interpolated,True,interpolated,416.41,416.41
2020-12-27,interpolated,True,interpolated,413.87,413.87
2020-12-28,interpolated,True,interpolated,411.33,411.33
2020-12-29,interpolated,True,interpolated,408.78,408.78
2020-12-30,interpolated,True,interpolated,406.24,406.24
2020-12-31,interpolated,True,interpolated,403.7,403.7
2021-01-01,yearly_official,False,World Bank,401.152029220779,401.152029220779
2021-01-02,interpolated,True,interpolated,401.82,401.82
2021-01-03,interpolated,True,interpolated,402.49,402.49
2021-01-04,interpolated,True,interpolated,403.16,403.16
2021-01-05,interpolated,True,interpolated,403.82,403.82
2021-01-06,interpolated,True,interpolated,404.49,404.49
2021-01-07,interpolated,True,interpolated,405.16,405.16
2021-01-08,interpolated,True,interpolated,405.83,405.83
2021-01-09,interpolated,True,interpolated,406.49,406.49
2021-01-10,interpolated,True,interpolated,407.16,407.16
2021-01-11,interpolated,True,interpolated,407.83,407.83
2021-01-12,interpolated,True,interpolated,408.5,408.5
2021-01-13,interpolated,True,interpolated,409.17,409.17
2021-01-14,interpolated,True,interpolated,409.83,409.83
2021-01-15,interpolated,True,interpolated,410.5,410.5
2021-01-16,interpolated,True,interpolated,411.17,411.17
2021-01-17,interpolated,True,interpolated,411.84,411.84
2021-01-18,interpolated,True,interpolated,412.51,412.51
2021-01-19,interpolated,True,interpolated,413.17,413.17
2021-01-20,interpolated,True,interpolated,413.84,413.84
2021-01-21,interpolated,True,interpolated,414.51,414.51
2021-01-22,interpolated,True,interpolated,415.18,415.18
2021-01-23,interpolated,True,interpolated,415.85,415.85
2021-01-24,interpolated,True,interpolated,416.51,416.51
2021-01-25,interpolated,True,interpolated,417.18,417.18
2021-01-26,interpolated,True,interpolated,417.85,417.85
2021-01-27,interpolated,True,interpolated,418.52,418.52
2021-01-28,interpolated,True,interpolated,419.18,419.18
2021-01-29,interpolated,True,interpolated,419.85,419.85
2021-01-30,interpolated,True,interpolated,420.52,420.52
2021-01-31,interpolated,True,interpolated,421.19,421.19
2021-02-01,interpolated,True,interpolated,421.86,421.86
2021-02-02,interpolated,True,interpolated,422.52,422.52
2021-02-03,interpolated,True,interpolated,423.19,423.19
2021-02-04,interpolated,True,interpolated,423.86,423.86
2021-02-05,interpolated,True,interpolated,424.53,424.53
2021-02-06,interpolated,True,interpolated,425.2,425.2
2021-02-07,interpolated,True,interpolated,425.86,425.86
2021-02-08,interpolated,True,interpolated,426.53,426.53
2021-02-09,interpolated,True,interpolated,427.2,427.2
2021-02-10,interpolated,True,interpolated,427.87,427.87
2021-02-11,interpolated,True,interpolated,428.53,428.53
2021-02-12,interpolated,True,interpolated,429.2,429.2
2021-02-13,interpolated,True,interpolated,429.87,429.87
2021-02-14,interpolated,True,interpolated,430.54,430.54
2021-02-15,interpolated,True,interpolated,431.21,431.21
2021-02-16,interpolated,True,interpolated,431.87,431.87
2021-02-17,interpolated,True,interpolated,432.54,432.54
2021-02-18,interpolated,True,interpolated,433.21,433.21
2021-02-19,interpolated,True,interpolated,433.88,433.88
2021-02-20,interpolated,True,interpolated,434.55,434.55
2021-02-21,interpolated,True,interpolated,435.21,435.21
2021-02-22,interpolated,True,interpolated,435.88,435.88
2021-02-23,interpolated,True,interpolated,436.55,436.55
2021-02-24,interpolated,True,interpolated,437.22,437.22
2021-02-25,interpolated,True,interpolated,437.88,437.88
2021-02-26,interpolated,True,interpolated,438.55,438.55
2021-02-27,interpolated,True,interpolated,439.22,439.22
2021-02-28,interpolated,True,interpolated,439.89,439.89
2021-03-01,interpolated,True,interpolated,440.56,440.56
2021-03-02,interpolated,True,interpolated,441.22,441.22
2021-03-03,interpolated,True,interpolated,441.89,441.89
2021-03-04,interpolated,True,interpolated,442.56,442.56
2021-03-05,interpolated,True,interpolated,443.23,443.23
2021-03-06,interpolated,True,interpolated,443.9,443.9
2021-03-07,interpolated,True,interpolated,444.56,444.56
2021-03-08,interpolated,True,interpolated,445.23,445.23
2021-03-09,interpolated,True,interpolated,445.9,445.9
2021-03-10,interpolated,True,interpolated,446.57,446.57
2021-03-11,interpolated,True,interpolated,447.23,447.23
2021-03-12,interpolated,True,interpolated,447.9,447.9
2021-03-13,interpolated,True,interpolated,448.57,448.57
2021-03-14,interpolated,True,interpolated,449.24,449.24
2021-03-15,interpolated,True,interpolated,449.91,449.91
2021-03-16,interpolated,True,interpolated,450.57,450.57
2021-03-17,interpolated,True,interpolated,451.24,451.24
2021-03-18,interpolated,True,interpolated,451.91,451.91
2021-03-19,interpolated,True,interpolated,452.58,452.58
2021-03-20,interpolated,True,interpolated,453.25,453.25
2021-03-21,interpolated,True,interpolated,453.91,453.91
2021-03-22,interpolated,True,interpolated,454.58,454.58
2021-03-23,interpolated,True,interpolated,455.25,455.25
2021-03-24,interpolated,True,interpolated,455.92,455.92
2021-03-25,interpolated,True,interpolated,456.59,456.59
2021-03-26,interpolated,True,interpolated,457.25,457.25
2021-03-27,interpolated,True,interpolated,457.92,457.92
2021-03-28,interpolated,True,interpolated,458.59,458.59
2021-03-29,interpolated,True,interpolated,459.26,459.26
2021-03-30,interpolated,True,interpolated,459.92,459.92
2021-03-31,interpolated,True,interpolated,460.59,460.59
2021-04-01,interpolated,True,interpolated,461.26,461.26
2021-04-02,interpolated,True,interpolated,461.93,461.93
2021-04-03,interpolated,True,interpolated,462.6,462.6
2021-04-04,interpolated,True,interpolated,463.26,463.26
2021-04-05,interpolated,True,interpolated,463.93,463.93
2021-04-06,interpolated,True,interpolated,464.6,464.6
2021-04-07,interpolated,True,interpolated,465.27,465.27
2021-04-08,interpolated,True,interpolated,465.94,465.94
2021-04-09,interpolated,True,interpolated,466.6,466.6
2021-04-10,interpolated,True,interpolated,467.27,467.27
2021-04-11,interpolated,True,interpolated,467.94,467.94
2021-04-12,interpolated,True,interpolated,468.61,468.61
2021-04-13,interpolated,True,interpolated,469.27,469.27
2021-04-14,interpolated,True,interpolated,469.94,469.94
2021-04-15,interpolated,True,interpolated,470.61,470.61
2021-04-16,interpolated,True,interpolated,471.28,471.28
2021-04-17,interpolated,True,interpolated,471.95,471.95
2021-04-18,interpolated,True,interpolated,472.61,472.61
2021-04-19,interpolated,True,interpolated,473.28,473.28
2021-04-20,interpolated,True,interpolated,473.95,473.95
2021-04-21,interpolated,True,interpolated,474.62,474.62
2021-04-22,interpolated,True,interpolated,475.29,475.29
2021-04-23,interpolated,True,interpolated,475.95,475.95
2021-04-24,interpolated,True,interpolated,476.62,476.62
2021-04-25,interpolated,True,interpolated,477.29,477.29
2021-04-26,interpolated,True,interpolated,477.96,477.96
2021-04-27,interpolated,True,interpolated,478.62,478.62
2021-04-28,interpolated,True,interpolated,479.29,479.29
2021-04-29,interpolated,True,interpolated,479.96,479.96
2021-04-30,interpolated,True,interpolated,480.63,480.63
2021-05-01,interpolated,True,interpolated,481.3,481.3
2021-05-02,interpolated,True,interpolated,481.96,481.96
2021-05-03,interpolated,True,interpolated,482.63,482.63
2021-05-04,interpolated,True,interpolated,483.3,483.3
2021-05-05,interpolated,True,interpolated,483.97,483.97
2021-05-06,interpolated,True,interpolated,484.64,484.64
2021-05-07,interpolated,True,interpolated,485.3,485.3
2021-05-08,interpolated,True,interpolated,485.97,485.97
2021-05-09,interpolated,True,interpolated,486.64,486.64
2021-05-10,interpolated,True,interpolated,487.31,487.31
2021-05-11,interpolated,True,interpolated,487.97,487.97
2021-05-12,interpolated,True,interpolated,488.64,488.64
2021-05-13,interpolated,True,interpolated,489.31,489.31
2021-05-14,interpolated,True,interpolated,489.98,489.98
2021-05-15,interpolated,True,interpolated,490.65,490.65
2021-05-16,interpolated,True,interpolated,491.31,491.31
2021-05-17,interpolated,True,interpolated,491.98,491.98
2021-05-18,interpolated,True,interpolated,492.65,492.65
2021-05-19,interpolated,True,interpolated,493.32,493.32
2021-05-20,interpolated,True,interpolated,493.99,493.99
2021-05-21,interpolated,True,interpolated,494.65,494.65
2021-05-22,interpolated,True,interpolated,495.32,495.32
2021-05-23,interpolated,True,interpolated,495.99,495.99
2021-05-24,interpolated,True,interpolated,496.66,496.66
2021-05-25,interpolated,True,interpolated,497.32,497.32
2021-05-26,interpolated,True,interpolated,497.99,497.99
2021-05-27,interpolated,True,interpolated,498.66,498.66
2021-05-28,interpolated,True,interpolated,499.33,499.33
2021-05-29,interpolated,True,interpolated,500.0,500.0
2021-05-30,interpolated,True,interpolated,500.66,500.66
2021-05-31,interpolated,True,interpolated,501.33,501.33
2021-06-01,parallel_market,False,Historical parallel market (estimated),502.0,502.0
2021-06-02,interpolated,True,interpolated,502.34,502.34
2021-06-03,interpolated,True,interpolated,502.69,502.69
2021-06-04,interpolated,True,interpolated,503.03,503.03
2021-06-05,interpolated,True,interpolated,503.38,503.38
2021-06-06,interpolated,True,interpolated,503.72,503.72
2021-06-07,interpolated,True,interpolated,504.07,504.07
2021-06-08,interpolated,True,interpolated,504.41,504.41
2021-06-09,interpolated,True,interpolated,504.75,504.75
2021-06-10,interpolated,True,interpolated,505.1,505.1
2021-06-11,interpolated,True,interpolated,505.44,505.44
2021-06-12,interpolated,True,interpolated,505.79,505.79
2021-06-13,interpolated,True,interpolated,506.13,506.13
2021-06-14,interpolated,True,interpolated,506.48,506.48
2021-06-15,interpolated,True,interpolated,506.82,506.82
2021-06-16,interpolated,True,interpolated,507.16,507.16
2021-06-17,interpolated,True,interpolated,507.51,507.51
2021-06-18,interpolated,True,interpolated,507.85,507.85
2021-06-19,interpolated,True,interpolated,508.2,508.2
2021-06-20,interpolated,True,interpolated,508.54,508.54
2021-06-21,interpolated,True,interpolated,508.89,508.89
2021-06-22,interpolated,True,interpolated,509.23,509.23
2021-06-23,interpolated,True,interpolated,509.57,509.57
2021-06-24,interpolated,True,interpolated,509.92,509.92
2021-06-25,interpolated,True,interpolated,510.26,510.26
2021-06-26,interpolated,True,interpolated,510.61,510.61
2021-06-27,interpolated,True,interpolated,510.95,510.95
2021-06-28,interpolated,True,interpolated,511.3,511.3
2021-06-29,interpolated,True,interpolated,511.64,511.64
2021-06-30,interpolated,True,interpolated,511.98,511.98
2021-07-01,interpolated,True,interpolated,512.33,512.33
2021-07-02,interpolated,True,interpolated,512.67,512.67
2021-07-03,interpolated,True,interpolated,513.02,513.02
2021-07-04,interpolated,True,interpolated,513.36,513.36
2021-07-05,interpolated,True,interpolated,513.7,513.7
2021-07-06,interpolated,True,interpolated,514.05,514.05
2021-07-07,interpolated,True,interpolated,514.39,514.39
2021-07-08,interpolated,True,interpolated,514.74,514.74
2021-07-09,interpolated,True,interpolated,515.08,515.08
2021-07-10,interpolated,True,interpolated,515.43,515.43
2021-07-11,interpolated,True,interpolated,515.77,515.77
2021-07-12,interpolated,True,interpolated,516.11,516.11
2021-07-13,interpolated,True,interpolated,516.46,516.46
2021-07-14,interpolated,True,interpolated,516.8,516.8
2021-07-15,interpolated,True,interpolated,517.15,517.15
2021-07-16,interpolated,True,interpolated,517.49,517.49
2021-07-17,interpolated,True,interpolated,517.84,517.84
2021-07-18,interpolated,True,interpolated,518.18,518.18
2021-07-19,interpolated,True,interpolated,518.52,518.52
2021-07-20,interpolated,True,interpolated,518.87,518.87
2021-07-21,interpolated,True,interpolated,519.21,519.21
2021-07-22,interpolated,True,interpolated,519.56,519.56
2021-07-23,interpolated,True,interpolated,519.9,519.9
2021-07-24,interpolated,True,interpolated,520.25,520.25
2021-07-25,interpolated,True,interpolated,520.59,520.59
2021-07-26,interpolated,True,interpolated,520.93,520.93
2021-07-27,interpolated,True,interpolated,521.28,521.28
2021-07-28,interpolated,True,interpolated,521.62,521.62
2021-07-29,interpolated,True,interpolated,521.97,521.97
2021-07-30,interpolated,True,interpolated,522.31,522.31
2021-07-31,interpolated,True,interpolated,522.66,522.66
2021-08-01,interpolated,True,interpolated,523.0,523.0
2021-08-02,interpolated,True,interpolated,523.34,523.34
2021-08-03,interpolated,True,interpolated,523.69,523.69
2021-08-04,interpolated,True,interpolated,524.03,524.03
2021-08-05,interpolated,True,interpolated,524.38,524.38
2021-08-06,interpolated,True,interpolated,524.72,524.72
2021-08-07,interpolated,True,interpolated,525.07,525.07
2021-08-08,interpolated,True,interpolated,525.41,525.41
2021-08-09,interpolated,True,interpolated,525.75,525.75
2021-08-10,interpolated,True,interpolated,526.1,526.1
2021-08-11,interpolated,True,interpolated,526.44,526.44
2021-08-12,interpolated,True,interpolated,526.79,526.79
2021-08-13,interpolated,True,interpolated,527.13,527.13
2021-08-14,interpolated,True,interpolated,527.48,527.48
2021-08-15,interpolated,True,interpolated,527.82,527.82
2021-08-16,interpolated,True,interpolated,528.16,528.16
2021-08-17,interpolated,True,interpolated,528.51,528.51
2021-08-18,interpolated,True,interpolated,528.85,528.85
2021-08-19,interpolated,True,interpolated,529.2,529.2
2021-08-20,interpolated,True,interpolated,529.54,529.54
2021-08-21,interpolated,True,interpolated,529.89,529.89
2021-08-22,interpolated,True,interpolated,530.23,530.23
2021-08-23,interpolated,True,interpolated,530.57,530.57
2021-08-24,interpolated,True,interpolated,530.92,530.92
2021-08-25,interpolated,True,interpolated,531.26,531.26
2021-08-26,interpolated,True,interpolated,531.61,531.61
2021-08-27,interpolated,True,interpolated,531.95,531.95
2021-08-28,interpolated,True,interpolated,532.3,532.3
2021-08-29,interpolated,True,interpolated,532.64,532.64
2021-08-30,interpolated,True,interpolated,532.98,532.98
2021-08-31,interpolated,True,interpolated,533.33,533.33
2021-09-01,interpolated,True,interpolated,533.67,533.67
2021-09-02,interpolated,True,interpolated,534.02,534.02
2021-09-03,interpolated,True,interpolated,534.36,534.36
2021-09-04,interpolated,True,interpolated,534.7,534.7
2021-09-05,interpolated,True,interpolated,535.05,535.05
2021-09-06,interpolated,True,interpolated,535.39,535.39
2021-09-07,interpolated,True,interpolated,535.74,535.74
2021-09-08,interpolated,True,interpolated,536.08,536.08
2021-09-09,interpolated,True,interpolated,536.43,536.43
2021-09-10,interpolated,True,interpolated,536.77,536.77
2021-09-11,interpolated,True,interpolated,537.11,537.11
2021-09-12,interpolated,True,interpolated,537.46,537.46
2021-09-13,interpolated,True,interpolated,537.8,537.8
2021-09-14,interpolated,True,interpolated,538.15,538.15
2021-09-15,interpolated,True,interpolated,538.49,538.49
2021-09-16,interpolated,True,interpolated,538.84,538.84
2021-09-17,interpolated,True,interpolated,539.18,539.18
2021-09-18,interpolated,True,interpolated,539.52,539.52
2021-09-19,interpolated,True,interpolated,539.87,539.87
2021-09-20,interpolated,True,interpolated,540.21,540.21
2021-09-21,interpolated,True,interpolated,540.56,540.56
2021-09-22,interpolated,True,interpolated,540.9,540.9
2021-09-23,interpolated,True,interpolated,541.25,541.25
2021-09-24,interpolated,True,interpolated,541.59,541.59
2021-09-25,interpolated,True,interpolated,541.93,541.93
2021-09-26,interpolated,True,interpolated,542.28,542.28
2021-09-27,interpolated,True,interpolated,542.62,542.62
2021-09-28,interpolated,True,interpolated,542.97,542.97
2021-09-29,interpolated,True,interpolated,543.31,543.31
2021-09-30,interpolated,True,interpolated,543.66,543.66
2021-10-01,interpolated,True,interpolated,544.0,544.0
2021-10-02,interpolated,True,interpolated,544.34,544.34
2021-10-03,interpolated,True,interpolated,544.69,544.69
2021-10-04,interpolated,True,interpolated,545.03,545.03
2021-10-05,interpolated,True,interpolated,545.38,545.38
2021-10-06,interpolated,True,interpolated,545.72,545.72
2021-10-07,interpolated,True,interpolated,546.07,546.07
2021-10-08,interpolated,True,interpolated,546.41,546.41
2021-10-09,interpolated,True,interpolated,546.75,546.75
2021-10-10,interpolated,True,interpolated,547.1,547.1
2021-10-11,interpolated,True,interpolated,547.44,547.44
2021-10-12,interpolated,True,interpolated,547.79,547.79
2021-10-13,interpolated,True,interpolated,548.13,548.13
2021-10-14,interpolated,True,interpolated,548.48,548.48
2021-10-15,interpolated,True,interpolated,548.82,548.82
2021-10-16,interpolated,True,interpolated,549.16,549.16
2021-10-17,interpolated,True,interpolated,549.51,549.51
2021-10-18,interpolated,True,interpolated,549.85,549.85
2021-10-19,interpolated,True,interpolated,550.2,550.2
2021-10-20,interpolated,True,interpolated,550.54,550.54
2021-10-21,interpolated,True,interpolated,550.89,550.89
2021-10-22,interpolated,True,interpolated,551.23,551.23
2021-10-23,interpolated,True,interpolated,551.57,551.57
2021-10-24,interpolated,True,interpolated,551.92,551.92
2021-10-25,interpolated,True,interpolated,552.26,552.26
2021-10-26,interpolated,True,interpolated,552.61,552.61
2021-10-27,interpolated,True,interpolated,552.95,552.95
2021-10-28,interpolated,True,interpolated,553.3,553.3
2021-10-29,interpolated,True,interpolated,553.64,553.64
2021-10-30,interpolated,True,interpolated,553.98,553.98
2021-10-31,interpolated,True,interpolated,554.33,554.33
2021-11-01,interpolated,True,interpolated,554.67,554.67
2021-11-02,interpolated,True,interpolated,555.02,555.02
2021-11-03,interpolated,True,interpolated,555.36,555.36
2021-11-04,interpolated,True,interpolated,555.7,555.7
2021-11-05,interpolated,True,interpolated,556.05,556.05
2021-11-06,interpolated,True,interpolated,556.39,556.39
2021-11-07,interpolated,True,interpolated,556.74,556.74
2021-11-08,interpolated,True,interpolated,557.08,557.08
2021-11-09,interpolated,True,interpolated,557.43,557.43
2021-11-10,interpolated,True,interpolated,557.77,557.77
2021-11-11,interpolated,True,interpolated,558.11,558.11
2021-11-12,interpolated,True,interpolated,558.46,558.46
2021-11-13,interpolated,True,interpolated,558.8,558.8
2021-11-14,interpolated,True,interpolated,559.15,559.15
2021-11-15,interpolated,True,interpolated,559.49,559.49
2021-11-16,interpolated,True,interpolated,559.84,559.84
2021-11-17,interpolated,True,interpolated,560.18,560.18
2021-11-18,interpolated,True,interpolated,560.52,560.52
2021-11-19,interpolated,True,interpolated,560.87,560.87
2021-11-20,interpolated,True,interpolated,561.21,561.21
2021-11-21,interpolated,True,interpolated,561.56,561.56
2021-11-22,interpolated,True,interpolated,561.9,561.9
2021-11-23,interpolated,True,interpolated,562.25,562.25
2021-11-24,interpolated,True,interpolated,562.59,562.59
2021-11-25,interpolated,True,interpolated,562.93,562.93
2021-11-26,interpolated,True,interpolated,563.28,563.28
2021-11-27,interpolated,True,interpolated,563.62,563.62
2021-11-28,interpolated,True,interpolated,563.97,563.97
2021-11-29,interpolated,True,interpolated,564.31,564.31
2021-11-30,interpolated,True,interpolated,564.66,564.66
2021-12-01,parallel_market,False,Historical parallel market (estimated),565.0,565.0
2021-12-02,interpolated,True,interpolated,560.52,560.52
2021-12-03,interpolated,True,interpolated,556.03,556.03
2021-12-04,interpolated,True,interpolated,551.55,551.55
2021-12-05,interpolated,True,interpolated,547.06,547.06
2021-12-06,interpolated,True,interpolated,542.58,542.58
2021-12-07,interpolated,True,interpolated,538.09,538.09
2021-12-08,interpolated,True,interpolated,533.61,533.61
2021-12-09,interpolated,True,interpolated,529.12,529.12
2021-12-10,interpolated,True,interpolated,524.64,524.64
2021-12-11,interpolated,True,interpolated,520.15,520.15
2021-12-12,interpolated,True,interpolated,515.67,515.67
2021-12-13,interpolated,True,interpolated,511.19,511.19
2021-12-14,interpolated,True,interpolated,506.7,506.7
2021-12-15,interpolated,True,interpolated,502.22,502.22
2021-12-16,interpolated,True,interpolated,497.73,497.73
2021-12-17,interpolated,True,interpolated,493.25,493.25
2021-12-18,interpolated,True,interpolated,488.76,488.76
2021-12-19,interpolated,True,interpolated,484.28,484.28
2021-12-20,interpolated,True,interpolated,479.79,479.79
2021-12-21,interpolated,True,interpolated,475.31,475.31
2021-12-22,interpolated,True,interpolated,470.82,470.82
2021-12-23,interpolated,True,interpolated,466.34,466.34
2021-12-24,interpolated,True,interpolated,461.86,461.86
2021-12-25,interpolated,True,interpolated,457.37,457.37
2021-12-26,interpolated,True,interpolated,452.89,452.89
2021-12-27,interpolated,True,interpolated,448.4,448.4
